account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,international_plan_Yes,voice_mail_plan_Yes
1.7033737783408958,-0.5894135350539065,-0.935082102468022,-0.2156782150884519,-0.9347080825828016,-1.8744108392182817,-1.439831101644386,-1.873666246810084,-1.1831395935130984,1.4367299683079644,-1.182956265833918,0.3454227017680809,-1.0047369269733455,0.3394712665476493,-0.4291724104559059,False,False,False
-0.1420853106575593,-0.5894135350539065,-0.422168698341849,-0.6159901958913855,-0.4224443789825871,0.9268163694819044,-1.2413954054047318,0.9276858826138108,-0.174685891260103,0.7671382619727606,-0.1762555369552597,0.7399954494816621,0.2168936510036713,0.7380518666515988,1.0963924512446874,False,False,False
-0.9763339399308336,-0.5894135350539065,-1.0845280943177344,-1.5166921526979855,-1.0844800976184574,2.096775315792564,-1.1917864813448182,2.096263110551561,0.036065175421675,-0.0569746073628748,0.0382154878928022,1.0269574478188113,0.6241038436626769,1.0303443067278288,1.8591748820949845,False,False,False
-0.3948879255888545,1.3944621350223254,0.3121461751913058,1.9359986817273156,0.3123067382575506,1.5805014854574906,-0.4972615445060278,1.5812577314406548,-2.2034111125893707,-1.293143911366328,-2.202787873784906,1.2780491963638174,-0.1903165416553342,1.2827786867936637,-0.4291724104559059,False,False,True
-0.1926458336438183,-0.5894135350539065,0.2069804772229893,0.6850237417181483,0.2070322059498796,0.3496889697917467,0.5445258607521577,0.3503255921307327,-1.40964774929258,1.076180587973624,-1.41055816975431,-0.7665550417883734,-0.5975267343143399,-0.7632683937399449,1.0963924512446874,False,False,False
-0.6224102790270202,1.8353233950392656,0.1885303547724075,-1.7168481430994524,0.1885820301846174,0.2436859780119223,-1.7374846460038678,0.2440912986818461,-0.6986091037587299,0.40658888163842,-0.6971137401576959,-0.0850202957376431,0.2168936510036713,-0.0856813735632301,-0.4291724104559059,False,False,True
-0.6982510635064088,-0.5894135350539065,0.8287496038075954,-0.515912200690652,0.8289116596848851,-0.802602811222275,-0.596479392625855,-0.8020855476734912,-0.1648377105740386,-1.3446509656998054,-0.1631246578829296,0.9910871980266676,-1.0047369269733455,0.9904862467174336,-0.4291724104559059,False,False,False
1.1724882869851758,-0.5894135350539065,-0.4498438820177216,0.8351407345192484,-0.44957699040209,0.771737918544753,-0.348434772326287,0.7706438836024136,0.1503040713800223,1.6942652399753504,0.1520164398529982,0.1302012030152189,-0.1903165416553342,0.1268949464922093,-1.1919548413062029,False,False,False
-0.5971300175338906,-0.5894135350539065,-2.160170233186652,-0.5659511982910188,-2.1600168142875518,-0.5984489011277974,1.0406151013512936,-0.598854725423448,0.166061160477725,-1.8597215090345771,0.1651473189253283,-1.6274410367998218,0.6241038436626769,-1.6268596939651692,2.621957312945281,True,False,False
0.7427238416019739,-0.5894135350539065,0.0649145343535099,0.5849457465174149,0.0648573221116843,-2.5025767164320585,-0.0507812279668054,-2.501834242855673,-0.3814976856674555,-1.1386227483658964,-0.3819726424217683,-0.2643715446983616,5.91783634822975,-0.2583996336082754,-1.1919548413062029,False,False,False
0.7932843645882329,-0.5894135350539065,-1.8151529433607727,-0.7160681910921188,-1.814889997031475,0.879703928690871,-1.3902221775844723,0.8791876182132321,0.7057414620740545,0.7671382619727606,0.7078903205816482,0.0225904536387882,-1.0047369269733455,0.0206067864644893,-1.1919548413062029,False,False,False
1.855055347299673,-0.5894135350539065,-1.01810765349564,-1.2164581670957857,-1.0182765257548705,1.5059067875383554,0.5941347848120713,1.505046173096889,0.975581612872219,0.7671382619727606,0.9748848617190312,1.88784344283026,0.2168936510036713,1.8939356069530535,1.0963924512446874,False,False,False
-1.102735247396481,2.276184655056206,0.6184182078709631,0.7350627393185151,0.618362595069543,-0.1822890074736704,0.5941347848120713,-0.1831553162756319,-0.36377096043254,0.7671382619727606,-0.3644648036586608,-0.2643715446983616,-0.5975267343143399,-0.2583996336082754,-1.1919548413062029,False,False,True
-1.1785760318758696,-0.5894135350539065,-0.8336064289898222,-1.3665751598968856,-0.833774768102251,-0.8811235458739971,-0.0011723039068918,-0.8806065471791898,-1.951297687026122,-1.6536932917006686,-1.9533011714106296,1.6008814444931103,-0.1903165416553342,1.6016431668768238,1.0963924512446874,False,False,False
-2.0381049226422734,-0.5894135350539065,0.1940653915075823,0.4348287537163149,0.1940085524685177,1.1348963163089678,-0.7949150888655094,1.1355355871877186,-0.3874065940790944,0.0975465556375567,-0.386349602112545,-1.4122195380469598,0.6241038436626769,-1.4142833739097296,-1.1919548413062029,False,False,False
1.0460869795195282,-0.5894135350539065,-1.7468874902936202,-0.2657172126888186,-1.7465158162543273,-1.2501709987370913,-1.836702494123695,-1.25011713308836,0.9716423405977936,2.4668710549775086,0.9705079020282544,1.4215301955323918,0.6241038436626769,1.4156388868283136,0.3336100203943908,False,False,False
-0.6476905405201497,-0.5894135350539065,0.8601148119735842,0.2346727633148481,0.8603854889315083,0.0218649026208071,0.3460901645125033,0.0223849471363439,0.8869479866976394,-0.108481661696352,0.887345667903496,0.0225904536387882,0.2168936510036713,0.0206067864644893,-0.4291724104559059,False,False,False
1.8044948243134136,-0.5894135350539065,0.5999680854203813,1.0352967249207152,0.599912419304281,-3.3211553751762617,0.7429615569918121,-3.321685855341644,1.8146466073249068,-1.1386227483658964,1.815261122348172,0.8476061988580927,2.2529446142986997,0.8443400266793188,1.0963924512446874,False,False,False
-2.240347014587309,-0.5894135350539065,1.2936926895622558,0.8851797321196151,1.2934219671867744,1.021041251063971,0.9413972532314664,1.020063529091103,1.5566242733500188,-0.5205380963641698,1.557020500592342,0.5606442005209437,-0.5975267343143399,0.5653336066065542,-0.4291724104559059,True,False,False
-1.102735247396481,1.2475083816833452,-0.0494762248400968,-0.3157562102891853,-0.0490996458502278,-0.1057312911882412,-1.2413954054047318,-0.1046343167699333,0.2428769698290275,0.8186453163062378,0.24393259335931,-0.6948145422040857,-0.1903165416553342,-0.6968382937226196,-1.1919548413062029,False,False,True
-0.7235313249995383,2.129230901717226,0.7475690650250355,-1.016302176694319,0.7475138254263766,0.3320218044951097,0.0980455442129353,0.3318500628352738,-0.952692165459191,-1.4991721287002369,-0.9509774022227488,1.6008814444931103,0.6241038436626769,1.6016431668768238,1.0963924512446874,False,False,True
-0.5718497560407612,-0.5894135350539065,-0.8981818575668584,-1.8169261383001856,-0.8978077310522777,0.4576549799378646,0.7925704810517257,0.4565598855796193,0.5245349374504698,0.40658888163842,0.5240580135690238,-0.0850202957376431,0.2168936510036713,-0.0856813735632301,-0.4291724104559059,False,False,False
0.8944054105607511,1.8353233950392656,0.4505220935706691,0.2847117609152149,0.4501404042686248,-0.2509946502939272,-0.0507812279668054,-0.2501291099716688,-1.9591762315749732,0.3550818273049428,-1.9576781311014064,0.0943309532230753,0.6241038436626769,0.1003229064852793,1.0963924512446874,False,True,True
1.2230488099714347,-0.5894135350539065,-0.7210606820412735,-0.3157562102891853,-0.7209031045971187,1.4018668141248234,-0.3980436963862006,1.4011213208099351,-0.2534713367486182,0.40658888163842,-0.2550408113892415,0.3095524519759374,1.8457344216396936,0.3128992265407194,-0.4291724104559059,False,False,False
-0.0662445261781707,-0.5894135350539065,-0.9812074085944766,0.0845557705137481,-0.9813761742243464,-0.6593024704828819,-0.7453061648055959,-0.6589001956336881,-0.2633195174346827,1.7972793486423049,-0.2637947307707957,-0.3002417944905051,-1.0047369269733455,-0.2982576936186701,1.0963924512446874,False,False,False
0.8691251490676215,2.4231384083951863,-0.1177416779072497,-0.7661071886924855,-0.1174738266273749,0.0689773434118405,0.3460901645125033,0.06857377037499,-1.5554008234463328,-1.1386227483658964,-1.5549978395499435,1.5650111947009666,4.288995577593727,1.5617851068664284,-1.1919548413062029,True,True,True
-1.68418126173846,-0.5894135350539065,-1.0088825922703493,-0.9162241814935856,-1.0085087856438495,1.6060207242193003,-0.100390152026719,1.60666158422191,2.173120384297651,-1.1386227483658964,2.174171816991867,-0.0850202957376431,-0.1903165416553342,-0.0856813735632301,0.3336100203943908,False,False,False
1.5011316863958597,-0.5894135350539065,-1.7284373678430385,-1.166419169495419,-1.7280656404890655,-0.6887477459772777,0.494916936692244,-0.6889229307388078,-0.4464956781954808,-0.4175239876972154,-0.4476270377834201,-0.3719822940747929,-0.1903165416553342,-0.3779738136394602,1.0963924512446874,False,False,False
-0.9257734169445744,-0.5894135350539065,-0.4701390167133615,-1.666809145499086,-0.4701977750809123,0.4988783656300192,0.8917883291715528,0.4981298264944008,1.2631484889053002,-0.7265663136980787,1.2637642013102983,-2.416586532226983,-0.5975267343143399,-2.410734874169604,-0.4291724104559059,False,False,False
-1.052174724410222,1.4679390116918154,-1.080838069827618,-0.1656392174880853,-1.081224184248117,0.2476120147445082,-0.3980436963862006,0.2487101810057106,-0.7498196433262646,0.8186453163062378,-0.7496372564470172,-0.6230740426197985,0.2168936510036713,-0.6171221737018302,0.3336100203943908,False,False,True
1.0460869795195282,-0.5894135350539065,0.138715024155837,1.635764696125115,0.1386580251727321,-1.2913943844292453,-1.2910043294646454,-1.2916870740031416,0.8081625412091241,1.3852229139744872,0.8085603934695142,-1.017646790333379,0.2168936510036713,-1.0157027738057798,0.3336100203943908,False,False,False
-0.0915247876713002,1.174031505013855,-0.8539015636854626,1.735842691325849,-0.8543955527810729,0.3300587861288162,-2.084747114423263,0.3295406216733419,-2.57173307024818,-1.0871156940324191,-2.570452487810155,0.2736822021837938,-0.5975267343143399,0.2730411665303247,-0.4291724104559059,False,False,True
-1.2291365548621287,-0.5894135350539065,0.2291206241636877,0.3847897561159482,0.2287382950854814,1.3626064467989625,-0.1996080001465462,1.3618608210570853,0.701802189799629,-0.6750592593646014,0.7035133608908716,-0.8741657911648044,0.2168936510036713,-0.8695565537676649,1.0963924512446874,False,False,False
-1.0268944629170924,-0.5894135350539065,0.7586391384953844,-2.167199121502753,0.7583668699941778,0.2103146657849401,0.7429615569918121,0.2094496812528618,0.9420977985396004,1.4882370226414416,0.9442461438835944,-1.2328682890862417,-0.5975267343143399,-1.2282790938612194,-0.4291724104559059,False,False,False
-0.1168050491644297,-0.5894135350539065,-0.3557482575197547,0.8351407345192484,-0.3562408071190002,1.317457024374222,-1.6382667978840406,1.317981438980371,0.5383223904109596,-1.6536932917006686,0.5371888926413538,-0.3361120442826487,0.2168936510036713,-0.3381157536290655,0.3336100203943908,False,False,False
-0.3443274026025955,-0.5894135350539065,-0.5254893840651068,-0.8661851838932189,-0.525548302376698,0.3791342452861425,0.7925704810517257,0.3780388860739207,0.053791900656591,1.3852229139744872,0.0557233266559089,-0.1926310451140744,-0.5975267343143399,-0.1919695335909501,2.621957312945281,True,False,False
-0.4960089715613726,-0.5894135350539065,-0.0734613840258534,-1.666809145499086,-0.0729763438993902,0.9601876817088866,-0.7453061648055959,0.9600180588808632,1.3596606596287308,-0.108481661696352,1.3600573145073875,-0.0132797961533559,-0.5975267343143399,-0.0192512735459054,-0.4291724104559059,False,False,False
1.0208067180263989,-0.5894135350539065,-0.9701373351241276,-0.1156002198877186,-0.9705231296565452,-0.4001840461321991,-1.8863114181836085,-0.4002427854972688,-1.1890485019247368,1.4367299683079644,-1.1873332255246944,-0.802425291580517,-1.0047369269733455,-0.8031264537503396,-0.4291724104559059,False,False,False
0.5152014881638083,1.6148927650307956,0.3490464200924693,1.4356087057236486,0.3492070897880741,-2.455464275641025,-1.1421775572849049,-2.455645419617027,-0.3933155024907332,-1.1901298026993736,-0.3951035214940984,-1.5915707870076783,-0.5975267343143399,-1.5870016339547743,1.0963924512446874,True,False,True
0.6163225341363263,-0.5894135350539065,0.919155203815446,0.1345947681141148,0.9189919295976344,-0.4512225236558184,1.2886597216508615,-0.4510504910597798,-0.2337749753764894,-0.2630028246967837,-0.2331560129353581,0.6323847001052307,1.438524228980688,0.6317637066238795,-0.4291724104559059,False,False,False
1.855055347299673,-0.5894135350539065,0.2328106486538039,-0.1656392174880853,0.2330795129126018,-0.5984489011277974,-0.2988258482663734,-0.598854725423448,-0.6808823785238137,-2.374792052369349,-0.6796059013945888,0.4171632013523687,-0.1903165416553342,0.4191873865684394,-0.4291724104559059,False,False,False
0.3888001806981606,1.908800271708756,1.64424501612331,-0.8661851838932189,1.6439753067267513,-0.4355183767254743,2.08240250660948,-0.4348844029262536,-0.6867912869354521,0.3035747729714656,-0.6883598207761421,0.4889037009366558,-0.5975267343143399,0.4856174865857641,0.3336100203943908,False,False,True
1.2230488099714347,1.4679390116918154,0.0224792527171716,-0.4158342054899187,0.0225304482972597,-0.2470686135613408,-1.7870935700637811,-0.2478196688097361,1.2670877611797255,-2.426299106702827,1.2681411610010749,0.8476061988580927,-0.5975267343143399,0.8443400266793188,1.0963924512446874,False,False,True
-1.583060215765942,-0.5894135350539065,-0.8908018085866262,-0.1156002198877186,-0.8912959043115969,-0.7358601867683111,-0.1499990760866326,-0.7351117539774543,-0.8305747249519926,0.3035747729714656,-0.8327994905717757,-0.7306847919962298,0.6241038436626769,-0.736696353733015,0.3336100203943908,False,False,False
-1.532499692779683,2.4231384083951863,-0.578994739171794,-1.316536162296519,-0.5787282207589238,-0.6063009745929697,-0.596479392625855,-0.6057830489092447,0.2546947866523047,0.0975465556375567,0.2526865127408642,-1.4480897878391037,0.2168936510036713,-1.4541414339201246,0.3336100203943908,False,False,True
-1.4566589083002943,-0.5894135350539065,1.3287479222183614,0.2346727633148481,1.329237014260518,0.2436859780119223,0.1972633923327625,0.2440912986818461,-0.854210358598547,-1.7052003460341458,-0.8546842890256598,-0.3361120442826487,-0.1903165416553342,-0.3381157536290655,-1.1919548413062029,False,True,False
0.312959396218772,-0.5894135350539065,-1.0015025432901166,-0.365795207889552,-1.0019969589031683,0.1180528025691668,0.9413972532314664,0.1170720347755688,-1.415556657704218,2.003307565976214,-1.4149351294450865,-0.6948145422040857,1.438524228980688,-0.6968382937226196,-1.1919548413062029,False,True,False
0.6416027956294559,-0.5894135350539065,0.5925880364401485,-1.5166921526979855,0.5923152881068201,0.3241697310299374,-0.9933507851051638,0.3249217393494774,-0.9389047124987012,-2.065749726368486,-0.9378465231504184,-0.8741657911648044,-1.411947119632351,-0.8695565537676649,-0.4291724104559059,False,False,False
1.2483290714645645,-0.5894135350539065,-0.0107309676938752,0.0345167729133814,-0.0111139898629236,-0.6141530480581421,0.494916936692244,-0.6150208135569742,-1.0354168832221324,-0.0054675530293976,-1.0341396363475073,1.2780491963638174,-0.5975267343143399,1.2827786867936637,1.8591748820949845,True,False,False
0.94496593354701,-0.5894135350539065,1.1497817344477184,-0.365795207889552,1.1501617788917993,-0.5866707909300392,-0.844524012925423,-0.5873075196137862,1.8540393300691644,0.2005606643045112,1.8546537595651624,0.5606442005209437,1.0313140363216826,0.5653336066065542,1.0963924512446874,False,False,False
1.5516922093821186,2.7905227917426365,0.8379746650328863,-0.1656392174880853,0.8375940953391259,-0.239216540096169,-0.7949150888655094,-0.238581904162007,1.0523974222235215,-2.0142426720350093,1.0536701361530136,0.6682549498973743,-1.0047369269733455,0.6716217666342742,-1.1919548413062029,False,False,True
1.1724882869851758,-0.5894135350539065,1.275242567111674,-0.8661851838932189,1.2749717914215124,-1.0106827580493385,-0.7453061648055959,-1.0099352522473994,-0.5646738464282537,0.4580959359718973,-0.5658049494343927,-0.802425291580517,-0.1903165416553342,-0.8031264537503396,1.0963924512446874,False,False,False
-0.2684866181232069,-0.5894135350539065,0.4412970323453781,2.2862716649298824,0.4414579686143841,0.5165455309266562,0.8421794051116392,0.516605355789859,-0.9605707100080426,0.2520677186379884,-0.9597313216043022,-1.053517040125523,-0.1903165416553342,-1.0555608338161748,-0.4291724104559059,False,False,False
-1.2796970778483878,-0.5894135350539065,-0.4129436371165581,-0.515912200690652,-0.4126766388715661,0.4498029064726929,-1.3902221775844723,0.4496315620938221,-0.3893762302163072,0.5611100446388517,-0.3907265618033217,-1.4839600376312472,-1.0047369269733455,-1.4807134739270544,-0.4291724104559059,False,False,False
-0.4707287100682431,-0.5894135350539065,2.229113897806752,0.4348287537163149,2.228954408931233,-0.3805538624692686,-0.0011723039068918,-0.379457815039878,1.3576910234915187,-1.3961580200332826,1.355680354816611,0.5247739507287994,-0.1903165416553342,0.5254755465961595,-1.1919548413062029,True,False,False
1.0966475025057871,-0.5894135350539065,-2.174930331147117,0.8351407345192484,-2.175211076682473,-2.4201299450477505,-0.7453061648055959,-2.421003802188042,-0.5548256657421893,-0.0569746073628748,-0.5526740703620624,-0.7306847919962298,1.0313140363216826,-0.736696353733015,1.8591748820949845,True,False,False
-0.7740918479857973,-0.5894135350539065,-0.1712470330139369,-0.1156002198877186,-0.1717390494663807,-0.8870126009728765,0.0980455442129353,-0.887534870664987,0.5402920265481724,-1.2416368570328509,0.5415658523321305,1.7084921938695417,-1.0047369269733455,1.707931326904543,-0.4291724104559059,False,False,False
1.0966475025057871,-0.5894135350539065,0.3988617507090399,-0.0655612222873519,0.3991310947999595,2.024143636239721,-1.2910043294646454,2.024670434531659,0.44968876423638,0.9731664793066694,0.4496496988258187,1.0628276976109547,-1.0047369269733455,1.0569163467347589,-0.4291724104559059,False,False,False
0.3888001806981606,-0.5894135350539065,0.6626985017523594,0.1846337657144815,0.6628600777975274,0.0866445087084781,-1.0429597091650773,0.0870492996704489,1.5231404590174005,0.4580959359718973,1.5220048230661278,0.8476061988580927,0.2168936510036713,0.8443400266793188,1.0963924512446874,False,True,False
-1.15329577038274,1.2475083816833452,-0.256117596286613,1.1353747201214486,-0.2563927970952298,-1.2619491089348494,-0.2492169242064598,-1.2616643388980215,-0.5016454900374417,-0.5205380963641698,-0.500150554072741,0.2736822021837938,-1.0047369269733455,0.2730411665303247,1.0963924512446874,False,False,True
-0.7740918479857973,1.174031505013855,1.291847677317198,0.0345167729133814,1.2923366627299946,1.1643415918033635,-0.100390152026719,1.1632488811309063,0.4240834944526123,-1.6536932917006686,0.4233879406811578,-0.1567607953219302,-0.1903165416553342,-0.1521114735805554,-0.4291724104559059,False,False,True
0.1359975657668654,-0.5894135350539065,0.5741379139895667,-0.2156782150884519,0.573865112341558,0.958224663342593,-0.7453061648055959,0.9577086177189308,-0.192412616495019,-0.6235522050311243,-0.1937633757183672,0.7758656992738057,-1.411947119632351,0.7779099266619942,0.3336100203943908,True,False,False
-0.1673655721506888,-0.5894135350539065,-0.3981835391560925,0.2346727633148481,-0.3985676809334247,-0.8909386377054623,0.0484366201530217,-0.8898443118269193,-0.2278660669648511,-0.8295804223650332,-0.2287790532445814,-0.802425291580517,0.2168936510036713,-0.8031264537503396,1.8591748820949845,True,False,False
0.262398873232513,-0.5894135350539065,0.6424033670567196,0.8851797321196151,0.6422392931187055,0.1592761882613208,-1.1917864813448182,0.1586419756903503,-0.3696798688441783,-0.108481661696352,-0.3688417633494375,0.6323847001052307,-1.0047369269733455,0.6317637066238795,-0.4291724104559059,False,False,False
-0.6729708020132792,1.982277148378246,-0.4682940044683034,0.1846337657144815,-0.4680271661673521,-1.511252441454067,-0.7949150888655094,-1.5110839843867112,0.0183384501867589,-2.220270889368918,0.016330689438918,0.2378119523916502,1.8457344216396936,0.2331831065199293,0.3336100203943908,False,False,True
0.6921633186157149,-0.5894135350539065,1.0778262568904493,1.235452715322182,1.0774463802875314,0.9268163694819044,-0.348434772326287,0.9276858826138108,0.1522737075172351,-1.6536932917006686,0.1520164398529982,1.3139194461559611,-0.1903165416553342,1.3093507268005935,-0.4291724104559059,True,False,False
-0.4707287100682431,-0.5894135350539065,-0.6564852534642373,-1.967043131101286,-0.656870141647092,-0.1076943095545342,0.2468723163926761,-0.1069437579318652,-1.803574976735156,-0.3145098790302609,-1.80448454192422,0.3095524519759374,-1.0047369269733455,0.3128992265407194,-0.4291724104559059,False,False,False
-0.5212892330545021,-0.5894135350539065,-1.01810765349564,-0.0155222246869852,-1.0182765257548705,-0.5375953317727129,0.3460901645125033,-0.5364998140512752,1.024822516302541,-1.962735617701532,1.0230314183175762,-0.8382955413726605,1.8457344216396936,-0.842984513760735,-0.4291724104559059,False,False,False
-0.5718497560407612,-0.5894135350539065,1.3545780936491758,-0.365795207889552,1.3541990167664613,-0.4315923399928879,0.5941347848120713,-0.4325749617643213,1.235573582984319,0.2520677186379884,1.2375024431656385,-0.2643715446983616,1.0313140363216826,-0.2583996336082754,1.0963924512446874,False,False,False
-0.2684866181232069,-0.5894135350539065,-0.0070409432037591,-1.4666531550976192,-0.0067727720358032,-0.1921040993051357,-0.9437418610452502,-0.192393080923361,-1.4470708358996245,-0.4690310420306926,-1.4455738472805242,0.1302012030152189,1.0313140363216826,0.1268949464922093,1.0963924512446874,False,False,False
0.0854370427806063,-0.5894135350539065,1.8250562161390105,0.2847117609152149,1.8252211510090304,-2.343572228762321,0.6437437088719848,-2.342482802682344,-0.7478500071890518,1.9002934573092596,-0.7496372564470172,-0.1567607953219302,0.2168936510036713,-0.1521114735805554,-0.4291724104559059,False,False,False
-0.0409642646850412,-0.5894135350539065,0.3453563956023526,-0.6660291934917522,0.3448658719609538,0.1357199678658044,-1.1917864813448182,0.1355475640710277,-0.2022607971810834,0.6641241533058062,-0.2025172950999205,-0.5513335430355114,-0.5975267343143399,-0.5506920736845049,1.8591748820949845,False,False,False
0.4899212266706787,-0.5894135350539065,0.6018130976654393,1.535686700924382,0.6020830282178415,0.1769433535579584,0.1972633923327625,0.1771175049858093,-0.6690645617005366,-0.2114957703633065,-0.6708519820130354,-1.7709220359683968,0.2168936510036713,-1.7730059140032843,-0.4291724104559059,True,False,False
-0.0662445261781707,0.9536008750053848,-0.3372981350691729,0.6850237417181483,-0.3377906313537384,1.0171152143313846,-0.844524012925423,1.017754087929171,-0.8069390913054383,-0.4175239876972154,-0.8065377324271152,-2.09375428409769,1.438524228980688,-2.091870394086444,1.8591748820949845,False,False,True
0.8691251490676215,-0.5894135350539065,-0.5125742983496998,-0.9162241814935856,-0.5125246488953369,-1.5976252495709613,0.2468723163926761,-1.596533307378207,-0.4169511361372876,-0.0054675530293976,-0.4169883199479826,0.0943309532230753,0.6241038436626769,0.1003229064852793,-1.1919548413062029,False,False,False
0.5404817496569377,-0.5894135350539065,-0.1657119962787622,-0.3157562102891853,-0.1652272227257001,-0.5238542032086617,0.4453080126323305,-0.5249526082416139,0.9342192539907488,-1.293143911366328,0.9354922245020404,0.3812929515602251,-1.0047369269733455,0.3793293265580441,-0.4291724104559059,False,False,False
-0.1420853106575593,-0.5894135350539065,1.0815162813805654,-1.7668871406998192,1.0817875981146516,-0.2588467237590996,-0.100390152026719,-0.2593668746193979,-0.2199875224159995,0.7671382619727606,-0.2200251338630273,0.5606442005209437,-0.1903165416553342,0.5653336066065542,1.8591748820949845,False,False,False
-0.1926458336438183,0.9536008750053848,-1.1361884371793634,1.535686700924382,-1.1365747115439029,-0.7044518929076223,0.7429615569918121,-0.7050890188723341,0.3118142346314783,-0.7265663136980787,0.3095869887209618,-0.1567607953219302,-0.5975267343143399,-0.1521114735805554,-0.4291724104559059,False,False,True
1.425290901916471,-0.5894135350539065,0.9283802650407372,-0.515912200690652,0.928759669708656,-1.030312941712269,1.0406151013512936,-1.0307202227047902,0.7924054521114214,0.40658888163842,0.7910525547064067,-0.228501294906218,1.0313140363216826,-0.2318275936013454,1.0963924512446874,False,False,False
0.4899212266706787,-0.5894135350539065,-0.267187669756962,-0.0155222246869852,-0.2672458416630307,2.2930771524218687,-0.844524012925423,2.2925656093158078,-1.6144899075627193,-0.7265663136980787,-1.616275275220818,-0.6948145422040857,1.438524228980688,-0.6968382937226196,-0.4291724104559059,False,False,False
0.0601567812874768,-0.5894135350539065,0.1018147792546734,0.8351407345192484,0.1017576736422082,0.4498029064726929,-0.2988258482663734,0.4496315620938221,0.4260531305898257,-0.4690310420306926,0.4277649003719345,0.8476061988580927,-1.0047369269733455,0.8443400266793188,0.3336100203943908,False,False,False
-0.0662445261781707,-0.5894135350539065,-0.3409881595592891,0.8351407345192484,-0.3410465447240785,-0.1862150442062563,0.6437437088719848,-0.1854647574375638,0.5225653013132564,0.6641241533058062,0.5240580135690238,0.6682549498973743,-0.1903165416553342,0.6716217666342742,1.8591748820949845,False,False,False
0.6163225341363263,-0.5894135350539065,-0.9738273596142438,0.3847897561159482,-0.9737790430268858,0.1102007291039945,-0.4972615445060278,0.1101437112897724,0.918462164893046,0.7156312076392833,0.9179843857389336,1.0986979474030991,1.0313140363216826,1.0967744067451537,-0.4291724104559059,False,False,False
